gage,Contributing_Area_u,alt_u,order_u,n_u,So_u,Kchan_u,nCC_u,TopWdth_u,TopWdthCC_u,ChSlp_u,BtmWdth_u,lon_u,lat_u,Shape_Area_u,Shape_Length_u,Reach_Length_u,Contributing_Area_d,alt_d,order_d,n_d,So_d,Kchan_d,nCC_d,TopWdth_d,TopWdthCC_d,ChSlp_d,BtmWdth_d,lon_d,lat_d,Shape_Area_d,Shape_Length_d,Reach_Length_d
07315200,0.2780842048509934,277.48,4,0.055,0.00061,0,0.11,15.969571,50.0,0.34371954,9.581742,-98.12925,33.676315,0.0009059786568963,0.1948783653309243,0.0505180237883797,0.273005810681403,255.53,4,0.055,0.00118,0,0.11,20.408466,61.225395,0.3084689,12.245079,-98.08805,33.82647,0.0001949289404836,0.086745538909502,0.0148647154849717
08079600,0.4069625775536596,689.06,3,0.055,1e-05,0,0.11,26.12047,78.36141,0.2766497,15.672281,-101.24666,33.04189,6.863277442998701e-06,0.0136708757160961,0.0028341875739381,0.4061015269809808,681.56,3,0.055,0.00164,0,0.11,26.93498,80.80494,0.27292722,16.160988,-101.180954,33.039707,0.0003344600003665,0.1096853553076063,0.0312345678422886
07299670,0.3425366301959023,478.75,2,0.06,0.00119,0,0.12,16.546623,49.63987,0.3383787,9.927974,-99.94882,34.395718,0.0005062118487958,0.164787961757188,0.031322010960718,0.3351008777901855,435.83,4,0.055,0.00085,0,0.11,24.332626,72.99788,0.28544006,14.599576,-99.71385,34.345196,0.0021644880633053,0.3194262417023885,0.0795929215027502
07301410,0.4105573402587019,806.58,1,0.06,0.00888,0,0.12,7.468003,22.404009,0.48065296,4.4808016,-100.185745,35.57858,0.0026694752871407,0.3127270120818552,0.0700073374489197,0.4025547509811406,671.78,3,0.055,0.00125,0,0.11,24.113564,72.34069,0.2865812,14.468139,-100.090225,35.480682,1.6357399946228577e-05,0.0224530955272939,0.0069214158893853
07301500,0.3769909018005504,543.6,5,0.05,0.00075,0,0.1,46.293068,138.87921,0.21492279,27.77584,-99.6175,35.28033,0.0004844005560319,0.163150972794407,0.0203449134005586,0.3661831055239145,511.71,5,0.05,1e-05,0,0.1,47.648598,142.94579,0.21220356,28.589159,-99.5035,35.16773,1.593919513933165e-05,0.0216093351028609,0.004272206459185
05591550,0.4356876485721745,207.27,1,0.06,0.0035,0,0.12,2.6515896,7.9547687,0.75897574,1.5909537,-88.40476,39.525837,0.000133777419665,0.0833067191398158,0.0159393529289086,0.433553748129991,188.53,4,0.055,1e-05,0,0.11,12.472143,50.0,0.38332355,7.483286,-88.53881,39.510185,9.8970159533536e-06,0.0162853137712474,0.0028863371590995
05592050,0.4282052347020058,194.96,1,0.06,0.00672,0,0.12,3.2751677,9.825503,0.69144875,1.9651006,-88.95797,39.46516,0.0002487760158446,0.0821714947480366,0.0222936831682153,0.425946547385283,168.61,4,0.055,0.00053,0,0.11,16.718115,50.154343,0.33684295,10.030869,-88.87008,39.37496,0.0003644565895988,0.121865193593432,0.0241505288314832
05595730,0.4006410598845556,136.93,4,0.055,1e-05,0,0.11,12.928575,50.0,0.37729314,7.757145,-89.08696,38.312637,4.820725587684929e-06,0.0112100625359072,0.0022927384039681,0.399457016474046,128.08,4,0.055,0.0003,0,0.11,15.509985,50.0,0.34817627,9.305991,-89.03327,38.24634,4.353274517163455e-06,0.0118110483718365,0.0027259094528892
05584500,0.4494673051373765,158.09,5,0.05,1e-05,0,0.1,29.224928,87.67479,0.26327702,17.534958,-90.93053,40.39176,0.0001225736948753,0.0921898812383439,0.0139447488988968,0.4479134139970359,154.73,5,0.05,7e-05,0,0.1,30.678509,92.03553,0.25769892,18.407106,-90.87687,40.32928,0.0004498047946942,0.1617490823005025,0.0242354337915065
05585000,0.4406762534678951,138.2,5,0.05,1e-05,0,0.1,38.01398,114.04195,0.23444182,22.80839,-90.70596,40.092857,0.0001320212969903,0.1108123668519934,0.0112137746323284,0.4385982451779827,136.84,5,0.05,1e-05,0,0.1,38.58927,115.767815,0.23289339,23.153563,-90.616234,40.027267,0.0001129040721992,0.0740611689693775,0.0145984026855998
05592575,0.416748389642388,185.16,1,0.06,0.00559,0,0.12,2.68919,8.06757,0.75427556,1.613514,-88.87141,39.000046,7.112671671038398e-06,0.023836763158824,0.0006923340514348,0.4152993240965714,151.33,3,0.055,0.00058,0,0.11,12.477426,37.432278,0.38325194,7.486455,-88.97409,38.924885,0.000374905021632,0.1425722646453266,0.0271584853260564
05593575,0.4025753974035009,137.3,3,0.055,1e-05,0,0.11,7.8185983,30.0,0.47102228,4.691159,-89.38564,38.37096,4.8986489021351945e-05,0.0448388307914195,0.0091258877885975,0.4009638438737057,127.76,4,0.055,1e-05,0,0.11,15.2924,50.0,0.3503532,9.17544,-89.40552,38.44897,4.7647464339434666e-05,0.044041967941003,0.0095189615745804
05593900,0.4149773158977093,193.45,3,0.055,0.00097,0,0.11,10.218996,30.656988,0.4185446,6.1313977,-89.32559,39.252876,0.0002241805783309,0.1017840768567757,0.0151389820705556,0.412455685332948,176.65,3,0.055,0.00125,0,0.11,13.477185,40.431557,0.37043867,8.086311,-89.357315,39.138733,0.0004599311235556,0.146269255965158,0.02566138470217
05123400,0.0463995350695723,448.96,3,0.055,0.00026,0,0.11,20.64336,61.93008,0.30691543,12.386016,-100.22297,48.452305,0.00296631629865,0.4184274771122293,0.0980464270771594,0.0295184992625935,437.64,5,0.05,9e-05,0,0.1,40.789234,122.36771,0.2272658,24.473541,-100.49906,48.581047,0.0033590282519392,0.401796080652501,0.1995314517548923
05120500,0.1128362391604614,473.87,1,0.06,1e-05,0,0.12,0.76739836,2.302195,1.3115807,0.46043903,-100.45108,47.921688,4.007173278005611e-06,0.0099286958313208,0.0015622523434717,0.0855392810865453,445.39,4,0.055,0.00041,0,0.11,25.201832,75.6055,0.28105417,15.121099,-100.5773,48.1951,6.423480533194391e-06,0.0115555555569792,0.0028923546219133
05056000,0.2829466624199216,457.42,1,0.06,0.02008,0,0.12,2.6817515,8.045255,0.7551978,1.6090509,-98.89933,47.77376,0.0001584262792744,0.0905838996213956,0.0187707017938952,0.2722779386268279,420.72,4,0.055,0.00075,0,0.11,42.032722,126.09816,0.22427471,25.219633,-98.657394,47.79778,0.0003019786507963,0.1065055654108334,0.0360587225708486
05057000,0.2431474026121147,431.59,2,0.06,0.00752,0,0.12,6.3678045,19.103413,0.5156649,3.8206825,-97.967255,47.45517,5.066866371279399e-05,0.0426820290069753,0.0097847155250505,0.2417958394878604,390.53,4,0.055,1e-05,0,0.11,47.445564,142.33669,0.21260372,28.467339,-98.03305,47.428486,4.731726217761263e-05,0.0336319762070491,0.0145594841677513
05057200,0.2297356888968558,420.9,4,0.055,0.00031,0,0.11,25.702808,77.10843,0.2786241,15.421685,-98.24775,47.359955,9.697626177433256e-05,0.0789642487612778,0.0127640195271512,0.2241257323563845,401.83,4,0.055,1e-05,0,0.11,31.01301,93.039024,0.25646898,18.607805,-98.12139,47.20312,4.626458701485683e-05,0.0430598650946538,0.0058604890463286
01596500,0.1096284864338973,724.08,2,0.06,0.00933,0,0.12,6.2433205,18.729961,0.52017593,3.7459922,-78.99314,39.660114,0.0002141320384579,0.0920111932956976,0.0143117004755369,0.1064815510194205,475.03,3,0.055,0.00714,0,0.11,13.165557,39.49667,0.37428176,7.899334,-79.122475,39.55179,0.0006892612591136,0.1430860299752376,0.032816075900148
06404000,0.9196079660372104,1849.17,1,0.06,0.1704,0,0.12,2.1867688,6.5603065,0.8263345,1.3120613,-103.52312,43.84884,8.109459272495788e-05,0.0540378430713168,0.0033817932881728,0.9156855626961512,1159.98,3,0.055,0.01339,0,0.11,13.521236,40.56371,0.36990574,8.112742,-103.33451,43.869286,2.4688591832597617e-05,0.0278765963650823,0.0063313987425328
06406000,0.9180335326332698,1534.07,1,0.06,0.06477,0,0.12,3.5441139,10.632341,0.6677887,2.1264682,-103.41384,43.765213,0.0003350875622109,0.1185251710255434,0.0409055780803335,0.9133475745497064,995.12,4,0.055,0.00352,0,0.11,19.585524,58.756573,0.31412137,11.751314,-103.17429,43.82814,0.0004874492004552,0.1198229714576479,0.0377583549762483
10242000,0.0231811929798245,2449.72,1,0.06,0.1326,0,0.12,4.792198,14.376595,0.5845652,2.875319,-112.940636,37.648537,0.0007433902890404,0.1563738881820739,0.0300554979118258,0.0205458518930544,1791.26,4,0.055,0.01875,0,0.11,15.226076,50.0,0.3510257,9.135646,-113.05777,37.68108,0.0002000322663428,0.0863188459871786,0.0164913450646088
05399500,0.6307772763370634,400.11,1,0.06,0.01043,0,0.12,2.6547625,7.9642878,0.7585754,1.5928575,-90.134995,44.871643,0.0001459420190133,0.0658530485533875,0.0185160755853759,0.6295288505214219,353.46,4,0.055,0.00104,0,0.11,21.298836,63.89651,0.30271193,12.779302,-90.06951,44.822067,7.986856072399413e-05,0.056256320907315,0.0088688726478925
05556500,0.483729262457259,217.88,4,0.055,0.00048,0,0.11,11.935941,50.0,0.39082748,7.1615644,-89.395164,41.504868,0.0001327764679987,0.0676764917522334,0.0150021515539748,0.4792717297975463,170.37,5,0.05,0.0041,0,0.1,20.31841,70.0,0.30907133,12.191047,-89.49205,41.356358,6.062212122052585e-05,0.0502259354801443,0.0078330945354443
08066200,0.0269826948727029,60.56,3,0.055,0.00029,0,0.11,9.44572,30.0,0.4333294,5.667432,-94.95876,30.849634,0.0002366131390836,0.0978998789765571,0.018326686705297,0.0227404712177386,30.65,4,0.055,0.00102,0,0.11,19.081934,57.245804,0.3177521,11.449161,-94.95804,30.675491,0.0008738048520132,0.2069004098633376,0.0395063137625783
11253310,0.0023577424646641,366.26,4,0.055,0.0082,0,0.11,11.131017,50.0,0.4030532,6.67861,-120.505646,36.40257,1.0849878663149744e-05,0.0175251348163107,0.0050382931287131,0.0010664553813152,188.36,4,0.055,0.00715,0,0.11,12.612867,50.0,0.3814308,7.56772,-120.41395,36.404537,5.967551815911713e-05,0.0448135900376497,0.0150968760560948
11224500,0.0093017167779529,556.15,2,0.06,0.10033,0,0.12,3.8288429,11.486528,0.64540637,2.2973056,-120.540924,36.209408,4.690196422716559e-06,0.0136287763925701,0.002316907193442,0.0082571272166383,311.89,5,0.05,0.00954,0,0.1,16.431683,70.0,0.3394209,9.85901,-120.45586,36.211735,9.245391014170396e-05,0.0582005091168385,0.0161971946302865
08066300,0.0338694202355218,63.96,3,0.055,0.00011,0,0.11,10.72133,32.16399,0.40977687,6.432798,-94.821045,30.651114,0.0001583767970968,0.0719096771933371,0.0195246608471095,0.0159580309169132,19.52,3,0.055,1e-05,0,0.11,18.759232,56.277695,0.32015213,11.255539,-94.81326,30.495926,0.0001422354762252,0.0716495223236867,0.0163197439892939
08014500,0.0474312252799402,51.66,1,0.06,0.00103,0,0.12,4.3357744,13.007323,0.6109562,2.6014647,-92.81944,31.009945,0.0001541179541532,0.0699152880340079,0.0231169698403525,0.0339707414111481,14.36,5,0.05,0.00035,0,0.1,28.528467,85.5854,0.26609352,17.11708,-92.928825,30.628626,0.0015008632418229,0.3098189765040323,0.0851425497878812
08013000,0.0568214332616726,54.65,1,0.06,0.00161,0,0.12,4.102163,12.306489,0.6260688,2.4612978,-92.77492,31.067533,4.201729545748513e-05,0.0523835879759924,0.0126004676741249,0.0531798221025855,36.59,5,0.05,0.00036,0,0.1,28.281084,84.843254,0.26711792,16.96865,-92.68085,30.948582,0.0027292229227754,0.4345051754543627,0.1079836927886798
08070200,0.0284395121372507,51.97,1,0.06,0.00817,0,0.12,3.9349413,11.804824,0.6376702,2.3609648,-95.19367,30.437534,1.6818223806690876e-05,0.026020895571675,0.0029122734133205,0.0148649845165766,13.1,5,0.05,1e-05,0,0.1,25.721243,77.16373,0.27853596,15.432746,-95.141464,30.112238,5.896738660841571e-07,0.004490025305477,0.0008482490632288
08070000,0.0255910473895142,59.37,1,0.06,0.00311,0,0.12,3.9296196,11.788858,0.6380511,2.3577716,-95.15883,30.382568,0.0003812084313825,0.1396516550253371,0.0338187526791737,0.0238815752201914,33.49,5,0.05,0.00064,0,0.1,24.767555,74.302666,0.28321776,14.860534,-95.09329,30.276575,0.0046796612661503,0.6127058874719035,0.1306787567295675
03144000,0.6190759900279796,277.21,1,0.06,0.02321,0,0.12,3.4302654,10.290796,0.67747754,2.058159,-82.19244,40.21176,0.0002881151283632,0.1001538503687955,0.0157888024165183,0.6170412836570053,228.58,4,0.055,0.00176,0,0.11,18.204306,54.612915,0.32442158,10.922584,-82.13744,40.128883,3.556591408368796e-05,0.0303351961814338,0.0086637947138539
04256000,0.107281471479266,380.11,2,0.06,1e-05,0,0.12,7.373551,22.120651,0.48335963,4.4241304,-75.27071,43.81185,0,0,8.940211856228172e-05,0.1037583176055046,228.54,4,0.055,1e-05,0,0.11,15.592891,50.0,0.34735835,9.355734,-75.368225,43.731194,1.4377162150814234e-05,0.0217177772159928,0.0049558675810971
04224775,0.1082210008908771,389.96,3,0.055,0.00154,0,0.11,11.348013,34.04404,0.3996346,6.808808,-77.80492,42.453995,0.001208662728421,0.1871214582785286,0.0516139546222158,0.1038879074297037,214.24,4,0.055,0.00043,0,0.11,16.73701,50.211025,0.33667514,10.042205,-77.69998,42.541756,3.945256550610167e-07,0.0032767327315165,0.0004160891648756
04221000,0.1251968902906023,506.29,2,0.06,0.00694,0,0.12,8.551041,25.653122,0.4527767,5.1306243,-77.8007,42.157154,0.0007129463634329,0.2073463458803008,0.0178287104134333,0.1213751830413672,448.57,4,0.055,0.0004,0,0.11,23.354916,70.06475,0.2906515,14.01295,-77.96738,42.1349,0.0005895408069832,0.1773658493341815,0.0152903951526957
04216418,0.1101704710582809,314.7,4,0.055,0.00171,0,0.11,13.152461,50.0,0.37444612,7.8914766,-78.311325,42.80209,0.0002677961061075,0.1228246174925914,0.018924452052955,0.1085786287815375,290.33,4,0.055,0.00223,0,0.11,15.07717,50.0,0.35255098,9.046303,-78.27219,42.873085,0.0003013300071167,0.1031049133923204,0.0299575267479606
04197100,0.1118750616950474,271.84,4,0.055,1e-05,0,0.11,15.791334,50.0,0.34542575,9.4748,-82.99512,41.074413,7.637174519534893e-05,0.0576116221403704,0.0117389613276304,0.1101603654411522,249.87,4,0.055,0.00226,0,0.11,18.606565,55.8197,0.32130837,11.163939,-83.12275,41.017376,0.0001520383694935,0.080055090218341,0.0225671826756171
04196800,0.1151461806563819,264.63,1,0.06,0.00222,0,0.12,5.097771,15.293313,0.56883895,3.0586627,-83.42918,40.899345,0.0009331935263195,0.2243349429131634,0.0739592274256037,0.1132281822566966,240.36,4,0.055,0.00072,0,0.11,21.507957,64.52387,0.3014099,12.904775,-83.33984,40.924202,1.125711620696054e-05,0.0180981296275938,0.0047053588447255
04185000,0.1225609784838109,214.26,2,0.06,0.00151,0,0.12,6.28392,18.85176,0.5186905,3.770352,-84.35551,41.564705,7.383214143243015e-06,0.0142455626010001,0.00469917182332,0.1207628380773064,210.85,4,0.055,0.00024,0,0.11,26.147303,78.44191,0.27652442,15.688381,-84.43072,41.50203,5.958982833575381e-05,0.0454143808781813,0.0048514522773231
09484600,0.0468456350395426,1112.7,1,0.06,0.01795,0,0.12,4.784533,14.3536,0.5849782,2.87072,-110.61356,32.024197,0.000691842872188,0.1777676921408759,0.053196692990781,0.0441994324347807,974.46,5,0.05,0.01184,0,0.1,27.034098,81.102295,0.2724853,16.220459,-110.679955,32.035786,2.3887371583574552e-05,0.0392633773659149,0.0021145044238048
09480000,0.0896941124043694,1486.45,1,0.06,0.00971,0,0.12,4.957023,14.87107,0.5759089,2.9742138,-110.55188,31.440046,0.0007630468660501,0.2204358919472004,0.080107697387745,0.0871585570737408,1402.57,3,0.055,0.00412,0,0.11,16.075277,48.225834,0.34272057,9.645166,-110.59586,31.33506,0.0003886342941172,0.1218355029782721,0.0060620202951266
06632400,1.009545151161791,3164.65,1,0.06,0.0349,0,0.12,4.400149,13.200447,0.6069966,2.6400893,-106.30176,41.443268,0.0006102654728741,0.1368149792033874,0.0243278930112136,1.005186946763936,2373.09,3,0.055,0.01459,0,0.11,13.796217,41.38865,0.36663473,8.27773,-106.2214,41.587116,2.3323592139168905e-05,0.0310075222927033,0.0031661940129016
06623800,1.0044977810303006,2837.62,1,0.06,0.05543,0,0.12,5.3439946,16.031984,0.5571236,3.2063966,-106.77936,40.91405,0.0004507108421179,0.1134713669813481,0.0296046742789333,1.0020667356003183,2506.63,4,0.055,0.00801,0,0.11,16.279772,50.0,0.3408146,9.767863,-106.823944,41.03172,3.951128458374882e-05,0.0319391975070801,0.0079337448723973
06440200,0.8458591115468781,725.98,3,0.055,0.00189,0,0.11,8.400981,30.0,0.45632708,5.0405884,-101.76122,43.88966,0.0001566462186809,0.0717211536836278,0.0215253815406063,0.8439056004143061,686.58,5,0.05,0.00016,0,0.1,22.234331,70.0,0.2970254,13.340598,-101.76985,43.969017,1.2919935532468205e-05,0.0191200342434672,0.0050807130557996
06350000,0.9502333395152732,786.59,1,0.06,0.00777,0,0.12,3.1671803,9.501541,0.7017523,1.9003083,-102.69273,46.42347,0.0002520204564652,0.1094723644729177,0.0241186755164856,0.9456069798276968,742.23,5,0.05,0.00062,0,0.1,29.42329,88.26987,0.2624925,17.653975,-102.52444,46.411873,0.0008668233969454,0.1869649404419658,0.0832165876007531
08175000,0.0305670024303488,105.08,1,0.06,0.00566,0,0.12,4.868356,14.605069,0.58051306,2.9210138,-97.430565,29.336319,0.0007084308122325,0.168338061360838,0.0620156680609752,0.0256803670652019,54.34,5,0.05,0.00023,0,0.1,28.905579,86.716736,0.26455635,17.343348,-97.44073,29.203669,0.0003834301209896,0.1808645626486835,0.0183707444409996
06344600,0.973187411117304,790.71,3,0.055,0.00394,0,0.11,8.922603,30.0,0.44435942,5.353562,-103.184456,47.071888,6.725825181041009e-05,0.0441606604349429,0.0190182889367995,0.9703549557685824,761.84,5,0.05,4e-05,0,0.1,18.979776,70.0,0.3185055,11.387866,-103.00949,47.01999,0.000173446512821,0.0853588539835778,0.0159400381890572
06339500,0.9636095944988596,606.05,5,0.05,0.00172,0,0.1,13.826872,70.0,0.3662759,8.2961235,-102.00566,47.063805,2.6748970014831027e-05,0.0262725137762626,0.0097245951839708,0.9591293250784868,567.15,6,0.05,1e-05,0,0.1,37.67065,113.011955,0.23538208,22.60239,-102.056625,47.163525,4.590963252475096e-06,0.0114271683456451,0.0020061335443315
06339100,0.9826018914576478,701.33,2,0.06,0.00033,0,0.12,6.905627,20.71688,0.49754485,4.143376,-102.91001,47.292503,1.4341390761665491e-05,0.0230027606772486,0.0043512429528979,0.9791924376253504,658.54,5,0.05,0.00021,0,0.1,20.95818,70.0,0.3048729,12.574907,-102.75538,47.224895,0.00057274165358,0.1499173797352939,0.0563927164075127
08171300,0.0567138219926115,239.61,3,0.055,0.00206,0,0.11,25.145288,75.43586,0.28133282,15.0871725,-98.04006,29.984747,0.0012116920068073,0.2224308709284069,0.0685690481351448,0.0519266844307227,187.92,3,0.055,1e-05,0,0.11,26.30784,78.92352,0.2757787,15.784704,-97.90647,29.958681,9.87523983034268e-05,0.0796745383889071,0.0051929895923987
08176900,0.0100506545951824,61.0,1,0.06,0.00974,0,0.12,2.3888586,7.166576,0.794731,1.4333152,-97.326515,28.858664,8.688786610432577e-05,0.0593314121887285,0.0156999604923995,0.0086917463096519,33.14,5,0.05,1e-05,0,0.1,24.980854,74.942566,0.2821483,14.988513,-97.21505,28.859663,0.0001262556244676,0.0720442282922218,0.0134507540782049
01078000,0.0398107386055561,261.08,1,0.06,0.01901,0,0.12,3.7949247,11.384774,0.6479449,2.276955,-71.818375,43.528915,0.0001105311629048,0.0610659284249496,0.0117544840457836,0.0382440408623581,137.54,4,0.055,0.02682,0,0.11,15.42319,50.0,0.34903935,9.253914,-71.73907,43.56872,0.0001411912500035,0.0647914232416803,0.0134934132885071
02245500,0.0223689663525243,30.14,1,0.06,0.00601,0,0.12,3.2671373,9.801412,0.69219804,1.9602824,-81.78948,29.92745,0.0002204780524572,0.1000174273754577,0.0283739588866604,0.0209259863238961,7.1,4,0.055,0.00075,0,0.11,18.101171,54.303516,0.32523578,10.860703,-81.8514,29.987638,0.0001754197506549,0.0937713336554283,0.0144234695725471
02315500,0.3037903252190726,36.72,1,0.06,0.00311,0,0.12,6.1098027,18.329409,0.5251607,3.6658816,-82.62689,30.410233,0.0013965245810333,0.303248249457214,0.041704054277607,0.2974678292952896,16.97,5,0.05,0.00012,0,0.1,46.70004,140.10011,0.21409446,28.020023,-82.767166,30.328428,0.0010181952282072,0.2455181459837211,0.0463421249642091
02296500,0.0208628122426863,15.65,2,0.06,0.00116,0,0.12,7.118592,21.355776,0.4909222,4.2711554,-81.73051,27.449022,6.95076873958034e-05,0.0601394775414025,0.008065624691098,0.0180721878081234,7.34,4,0.055,0.00011,0,0.11,24.2955,72.8865,0.28563243,14.5773,-81.81041,27.374487,0.0006538521767006,0.1600113212372413,0.0494606989754691
02297310,0.0129461010925774,17.69,1,0.06,0.00016,0,0.12,7.1933146,21.579943,0.48866582,4.3159885,-81.99981,27.28582,2.3791546194149503e-06,0.0133336537377769,0.0005807330152223,0.0089716879086726,3.15,4,0.055,0.0015,0,0.11,21.196974,63.59092,0.30335286,12.7181835,-81.981384,27.171124,2.5406646522361966e-06,0.0080816400600907,0.0013995880378504
02298123,0.014840263896297,15.65,1,0.06,1e-05,0,0.12,2.4226246,7.2678733,0.7898251,1.4535747,-81.69235,27.06395,8.90845132494359e-05,0.0534281536762549,0.006981474717958,0.0122692772755517,8.62,4,0.055,0.00157,0,0.11,21.432262,64.29678,0.30187908,12.859358,-81.79268,27.050005,0.0003019364484028,0.1324619027503005,0.0101370655035265
02298608,0.0214325706244048,18.69,1,0.06,0.0036,0,0.12,2.0679276,6.2037826,0.8469585,1.2407565,-82.12904,27.437439,5.610809646626799e-05,0.0502015821384828,0.0106141329779767,0.0196434171334514,8.83,4,0.055,0.00042,0,0.11,17.49296,52.47888,0.33017704,10.495776,-82.17221,27.331375,0.0005564534212918,0.1756891098345107,0.0333243247415473
02299950,0.0115776609852656,36.48,1,0.06,0.00229,0,0.12,4.2499976,12.749992,0.6163659,2.5499985,-82.2053,27.557951,0.0004673559495786,0.1560629256250051,0.0255811091779613,0.0088988689777654,14.16,3,0.055,0.00093,0,0.11,14.631792,43.895374,0.35724574,8.779075,-82.225655,27.461584,0.0001096114582069,0.0821602864806845,0.0115344120045321
02312200,0.0636476819467634,21.95,1,0.06,0.00062,0,0.12,6.2804666,18.8414,0.51881635,3.76828,-82.11686,28.505724,0.001486584635526,0.2985233403530609,0.0037530855838944,0.05880913988015,14.68,4,0.055,0.00046,0,0.11,31.914532,95.7436,0.25324714,19.14872,-82.2035,28.572304,4.13347857293664e-05,0.0341077977619875,0.00668541278664
02310947,0.1065231336220443,31.15,2,0.06,1e-05,0,0.12,6.008123,18.024368,0.52906334,3.604874,-81.87419,28.342,4.812187845601697e-05,0.0398218876222852,0.007976740147056,0.0991890051285021,25.59,4,0.055,0.00036,0,0.11,22.88242,68.647255,0.29328418,13.729451,-82.0742,28.299149,0.0007769996826065,0.2368552812009952,0.0344501702474306
09352900,0.4748362773967003,3561.62,1,0.06,0.00907,0,0.12,3.1944025,9.583207,0.69910765,1.9166415,-107.50216,37.592422,3.837959025705882e-05,0.0409082529043659,0.0033222177637395,0.4713414464988388,2385.25,3,0.055,0.01221,0,0.11,15.471717,46.41515,0.34855595,9.2830305,-107.549934,37.44897,0.0010477073437612,0.1746582266979313,0.0362317182446138
01031500,0.0309641376082575,131.29,4,0.055,0.00618,0,0.11,15.885,50.0,0.34452567,9.531,-69.45116,45.18433,0.0002158653799993,0.1068092216593696,0.0286751244303962,0.029042391877415,109.84,5,0.05,0.00207,0,0.1,23.462976,70.38893,0.2900602,14.0777855,-69.30621,45.172623,0.0002151972660167,0.0856383306785151,0.0171178706411558
06784000,0.6098889685802562,617.67,1,0.06,0.01316,0,0.12,4.6727176,14.018152,0.5911131,2.8036304,-98.82315,41.045303,0.0007240970405653,0.1674513323295424,0.0187566859378821,0.606859603121815,588.49,6,0.05,1e-05,0,0.1,46.15829,138.47487,0.21519941,27.694975,-98.73654,41.033283,6.225413579196604e-05,0.0430454716401634,0.0043073811349795
06803530,0.5816846893252827,369.28,1,0.06,0.00971,0,0.12,2.7638195,8.291458,0.74522126,1.6582917,-96.617325,41.03419,0.0001544773554137,0.0784844243675823,0.0201706671099722,0.5806066253274891,341.4,5,0.05,1e-05,0,0.1,17.157326,70.0,0.33301115,10.294395,-96.542465,41.01491,3.227695519499423e-05,0.0383715114030215,0.0035633893510417
06803510,0.5971786163466133,401.04,1,0.06,0.00335,0,0.12,7.710228,23.130684,0.47393164,4.626137,-96.897484,40.76471,0.0023034106824209,0.3423884635313444,0.0753480290142795,0.5857623474364888,340.39,5,0.05,0.00047,0,0.1,32.082844,96.248535,0.25266016,19.249708,-96.63884,40.88457,0.0022915258018598,0.3659377260917607,0.0603651847582122
06409000,0.9315237713078248,1991.94,1,0.06,0.03183,0,0.12,4.5738235,13.721471,0.596718,2.7442942,-103.893364,43.996,6.160042016667942e-05,0.0408379410936527,0.0089912592126824,0.9299581346982504,1799.56,3,0.055,0.00029,0,0.11,15.060982,45.182945,0.3527181,9.036589,-103.809135,44.015583,0.0006490618378693,0.1675376234461112,0.0243645527459413
11124500,0.0167312476941127,320.89,4,0.055,0.01971,0,0.11,14.000081,50.0,0.36426973,8.400049,-119.868805,34.6239,0.0001173092118005,0.0741423558352033,0.0069678177270935,0.0160328083510191,231.26,4,0.055,0.0006,0,0.11,14.734492,50.0,0.35614505,8.840695,-119.92436,34.580772,0.0004951084422184,0.1316926080710919,0.0304184482552314
11162500,0.0020492243364734,158.52,1,0.06,0.05159,0,0.12,3.340108,10.020324,0.68548524,2.0040648,-122.26995,37.28155,0.0001503361859833,0.0736078594074852,0.0142210712504921,0.0010841663712515,25.32,3,0.055,0.00065,0,0.11,12.48264,37.44792,0.38318127,7.4895844,-122.338486,37.259808,3.7481206266172303e-05,0.0338561589767971,0.0083197530385514
08324000,0.8669617210394779,2455.26,1,0.06,0.15521,0,0.12,3.1739163,9.5217495,0.70109487,1.9043498,-106.658745,35.78896,0.0002160539646273,0.1014014760611154,0.0261892307766652,0.8636006264977932,1718.43,5,0.05,0.00711,0,0.1,27.358688,82.076065,0.2710543,16.415213,-106.7414,35.661095,6.091692891221841e-06,0.0171482350246152,0.0010481880011891
08269000,0.9081770279758812,2925.41,1,0.06,0.15194,0,0.12,3.4551423,10.365427,0.6753212,2.0730853,-105.371864,36.449303,0.0002796347243656,0.0953468116792512,0.0302268654883979,0.905861659807486,2251.46,3,0.055,0.02019,0,0.11,14.139283,42.41785,0.36268318,8.48357,-105.512054,36.441326,0.0002946305267333,0.0968533851480866,0.0139583362808604
04024430,0.2993916932313433,287.99,1,0.06,0.01949,0,0.12,3.0023963,9.007189,0.7184909,1.8014377,-92.219,46.497986,0.000215642247363,0.1071091534260069,0.0043482107552854,0.2962389161864465,184.01,5,0.05,1e-05,0,0.1,26.611156,79.833466,0.2743875,15.966694,-92.064545,46.665867,0.0006319984905102,0.1656218957882747,0.0651354391331694
02481000,0.0036930407758432,38.41,1,0.06,0.00901,0,0.12,2.1634378,6.490314,0.83025414,1.2980628,-89.09893,30.637138,6.605346848185147e-05,0.0513417615593533,0.0185749437379209,0.0028087315286944,6.57,5,0.05,0.00116,0,0.1,18.310064,70.0,0.32359353,10.986038,-89.107086,30.553501,1.4976471030391192e-05,0.0192097202513951,0.0033310838122765
