gage,Contributing_Area_u,alt_u,order_u,n_u,So_u,Kchan_u,nCC_u,TopWdth_u,TopWdthCC_u,ChSlp_u,BtmWdth_u,lon_u,lat_u,Shape_Area_u,Shape_Length_u,Reach_Length_u,Contributing_Area_d,alt_d,order_d,n_d,So_d,Kchan_d,nCC_d,TopWdth_d,TopWdthCC_d,ChSlp_d,BtmWdth_d,lon_d,lat_d,Shape_Area_d,Shape_Length_d,Reach_Length_d
02315500,0.2998608335789972,20.02,5,0.05,0.00053,0,0.1,46.670776,140.01233,0.21415366,28.002464,-82.732925,30.330168,0.0023930042837076,0.3943287796541733,0.0561287239836039,0.2974678292952896,16.97,5,0.05,0.00012,0,0.1,46.70004,140.10011,0.21409446,28.020023,-82.767166,30.328428,0.0010181952282072,0.2455181459837211,0.0463421249642091
04024430,0.2971412196367163,188.78,5,0.05,0.00045,0,0.1,26.389832,79.169495,0.27540037,15.833899,-92.09694,46.641,0.0009023034502697,0.2317118252324806,0.1165887417762071,0.2962389161864465,184.01,5,0.05,1e-05,0,0.1,26.611156,79.833466,0.2743875,15.966694,-92.064545,46.665867,0.0006319984905102,0.1656218957882747,0.0651354391331694
03164000,0.6554797286021199,670.65,1,0.06,0.00233,0,0.12,5.365912,16.097736,0.5561185,3.2195473,-80.9748,36.681023,2.722076644948331e-07,0.0022931438035027,0.0006556317322773,0.6554794563944554,670.48,5,0.05,1e-05,0,0.1,37.02299,111.06898,0.23718989,22.213795,-80.97516,36.68697,0.0002849378635921,0.1014474757064593,0.0142207373332279
02196000,0.0763105899909146,108.59,1,0.06,0.0196,0,0.12,3.1504447,9.451334,0.7033945,1.8902669,-82.193474,33.72681,0.0002062641977279,0.0988449183346527,0.025256268388343,0.0761043257931866,63.04,5,0.05,0.00057,0,0.1,28.750742,86.25223,0.26518396,17.250444,-82.179726,33.718235,0.0003408077721716,0.1171465626577287,0.0128240787611511
11478500,0.0090677155888982,120.4,3,0.055,0.02369,0,0.11,9.176058,30.0,0.4389021,5.505635,-123.907326,40.488194,2.99217006581173e-05,0.0362807869250037,0.0057144440847043,0.0090377938882401,106.42,4,0.055,0.00414,0,0.11,21.847782,65.54335,0.2993325,13.108669,-123.925575,40.47793,0.0007550109724706,0.1643073647803053,0.0517253040838356
02361000,0.0254151215314358,54.3,4,0.055,0.00245,0,0.11,10.357077,50.0,0.4160736,6.214246,-85.61644,31.360044,0.0003601267145904,0.1170125167839458,0.0394691762684397,0.0250549948168454,43.92,5,0.05,1e-05,0,0.1,31.493723,94.48117,0.2547345,18.896235,-85.62083,31.343472,4.418488102000833e-05,0.0495048920319647,0.0083020215802893
06221400,1.3684754009192297,2030.59,4,0.055,0.02081,0,0.11,15.504358,50.0,0.34823203,9.302615,-109.41209,43.344463,0.0007619506193424,0.2134608939422896,0.0274800789136566,1.3677134502998871,1976.69,4,0.055,0.00029,0,0.11,15.564927,50.0,0.34763354,9.338957,-109.40431,43.352562,0.0002946830654976,0.0986140261163732,0.0010616210866385
14400000,0.0027673677371012,24.26,4,0.055,1e-05,0,0.11,22.665228,67.99568,0.29452077,13.599137,-124.18534,42.126617,0.0002544896060476,0.0966721852731725,0.0291364094813838,0.0025128781310536,24.26,4,0.055,1e-05,0,0.11,22.722239,68.16672,0.29419452,13.633343,-124.19614,42.12153,1.7833114456959796e-05,0.0290158999557784,0.0033813492533177
14316700,0.0547004931192441,345.65,5,0.05,1e-05,0,0.1,21.335663,70.0,0.30248132,12.801397,-122.73198,43.34564,5.10542229017269e-05,0.0438239979167999,0.0098950395631424,0.0546494388963423,345.65,5,0.05,1e-05,0,0.1,32.922134,98.7664,0.24979797,19.75328,-122.74862,43.341263,0.0003719484515879,0.1106863984976207,0.0298501030537769
12451000,0.5122250268620709,344.36,5,0.05,0.00217,0,0.1,23.9885,71.9655,0.2872394,14.3931,-120.69251,48.33017,0.0002335651625505,0.1291502656255012,0.0089378641049375,0.5119914616995204,342.44,5,0.05,1e-05,0,0.1,24.432604,73.29781,0.28492418,14.659563,-120.69137,48.324677,8.447752943395155e-05,0.0708208137301479,0.0032792095272972
01543000,0.0855549622501077,278.03,5,0.05,0.00178,0,0.1,22.685936,70.0,0.29440212,13.611562,-78.19039,41.422512,0.0004223436428774,0.1014675388103388,0.0273927192615223,0.0851326186072302,273.36,5,0.05,0.00286,0,0.1,23.37215,70.116455,0.29055694,14.023291,-78.19816,41.408695,0.0001061250387423,0.0621006662396649,0.0083331607873535
07208500,0.6477836737706465,2131.74,3,0.055,0.02405,0,0.11,13.692644,41.077934,0.36785567,8.215587,-104.975044,36.372726,0.0007644102706076,0.2406976118400434,0.0540467075429452,0.6470192635000388,2013.46,3,0.055,0.01374,0,0.11,14.310616,42.931847,0.36076105,8.5863695,-104.929924,36.3686,0.0002554925021592,0.1235725117236252,0.0433040969253543
07196900,0.2973725692637946,309.02,4,0.055,0.00759,0,0.11,11.938235,50.0,0.39079434,7.162941,-94.48353,35.8791,6.260944914959342e-05,0.0560277647759329,0.01055375230971,0.297309959814645,301.62,4,0.055,0.0025,0,0.11,12.438334,50.0,0.38378286,7.463001,-94.49074,35.88402,0.0001020441900119,0.0726587411703724,0.0082430515635774
02324400,0.0164688324539432,20.95,2,0.06,0.00081,0,0.12,14.199001,42.597004,0.36200944,8.519401,-83.471565,30.099363,0.001152576970019,0.2770211273456669,0.0537772985855415,0.0153162554839241,16.58,2,0.06,0.00065,0,0.12,14.866506,44.599518,0.35474634,8.919903,-83.5063,30.077751,0.0015792987271189,0.3114141119074837,0.0488369840807279
02143000,0.0967163938405804,274.39,4,0.055,0.00186,0,0.11,15.309977,50.0,0.3501757,9.1859865,-81.39374,35.68989,0.0005305814892464,0.1343424956168555,0.0262987205377046,0.096185812351334,269.55,4,0.055,1e-05,0,0.11,15.477263,50.0,0.34850085,9.286358,-81.38855,35.700863,4.9473448364023886e-05,0.0404816986861416,0.0074267968659956
11522500,0.0196482654216043,154.6,5,0.05,0.00529,0,0.1,32.04024,96.12073,0.2528083,19.224144,-123.48367,41.377842,0.0002573917587232,0.1015491960477128,0.0221479225242145,0.019390873662881,144.25,5,0.05,1e-05,0,0.1,32.040253,96.12076,0.25280827,19.224152,-123.49338,41.37766,1.9374442049408721e-07,0.0018167185230596,0.0004601078196298
03026500,0.7022945533847774,568.08,2,0.06,0.01196,0,0.12,6.799504,20.398512,0.50095594,4.0797024,-78.59661,41.63456,0.0007029782292007,0.1575835752525333,0.0469882692131231,0.7015915751555767,515.24,3,0.055,0.00677,0,0.11,8.376527,30.0,0.45691434,5.0259166,-78.57371,41.629436,2.1976508784589283e-05,0.0274719744424917,0.0042766772336224
08195000,0.098834850657189,378.21,4,0.055,0.00406,0,0.11,25.625727,76.87718,0.27899352,15.375436,-99.70966,29.489672,0.0001852940243425,0.0698340791491985,0.022617571879455,0.0986495566328464,368.68,4,0.055,0.00275,0,0.11,25.914474,77.74342,0.27761775,15.548684,-99.695625,29.460663,0.0021585458646458,0.3413217866150872,0.0790809298334702
14236200,0.0458513725693431,183.29,4,0.055,0.00513,0,0.11,18.14819,54.44457,0.32486376,10.888913,-122.46643,46.59505,0.0003610894861085,0.12880930401898,0.0188580396295681,0.0454902830832346,175.33,4,0.055,0.0021,0,0.11,18.337461,55.012386,0.32338014,11.002478,-122.48146,46.594517,0.0004601758216911,0.149772000583481,0.0244987561586071
03281100,0.5890635388218626,254.89,4,0.055,0.00073,0,0.11,19.10335,57.310047,0.31759492,11.462009,-83.75994,37.152367,0.0005975545766325,0.1647928160691538,0.02961273173268,0.58846598424523,252.66,5,0.05,0.00078,0,0.1,20.669855,70.0,0.3067418,12.401914,-83.76124,37.16449,0.0002451581270445,0.1003117654533644,0.0211929660598136
03281500,0.5806927004880088,201.17,5,0.05,1e-05,0,0.1,31.421555,94.26466,0.25499243,18.852932,-83.67273,37.47983,5.89529551207308e-05,0.0513464798688014,0.0065054692680666,0.5806337475328881,201.17,5,0.05,1e-05,0,0.1,31.670214,95.01064,0.2541072,19.002129,-83.68684,37.490704,0.0011061408941121,0.2603652192736342,0.0513192364857228
05591550,0.4335688284881039,192.18,3,0.055,0.00877,0,0.11,7.191849,30.0,0.48870975,4.3151097,-88.53762,39.507065,1.5080358112961388e-05,0.0251669268625907,0.0040393524843922,0.433553748129991,188.53,4,0.055,1e-05,0,0.11,12.472143,50.0,0.38332355,7.483286,-88.53881,39.510185,9.8970159533536e-06,0.0162853137712474,0.0028863371590995
06353000,0.9161005006900008,579.57,5,0.05,0.00153,0,0.1,42.798412,128.39523,0.22249559,25.679047,-101.32834,46.091183,0.0004118953157978,0.1440125373030342,0.0444221943494328,0.915688605374203,573.57,5,0.05,1e-05,0,0.1,42.81995,128.45984,0.22244622,25.691969,-101.31195,46.09222,1.8845982264952168e-06,0.0074284503427038,0.0009605117784368
09447800,0.2829405129394497,1076.97,5,0.05,0.01031,0,0.1,23.449306,70.34792,0.2901348,14.069584,-109.530754,32.95485,0.0002706206642152,0.1058740050715805,0.0230898590249571,0.2826698922752344,1052.73,5,0.05,0.00314,0,0.1,23.489653,70.468956,0.28991482,14.093791,-109.51416,32.947544,0.0001714847208536,0.0777092092033672,0.0183301136489697
07056000,0.2672269295370347,177.89,5,0.05,0.00149,0,0.1,33.136486,99.409454,0.2490838,19.881891,-92.74833,35.982883,0.0004347956310215,0.1503744195193102,0.0243586246803881,0.2667921339060132,174.39,5,0.05,1e-05,0,0.1,33.16245,99.48734,0.24899775,19.897469,-92.73855,35.996155,0.0002644544173772,0.0890791691995094,0.0475623817250913
06332515,0.9755276381095764,610.8,3,0.055,0.00401,0,0.11,14.5728245,43.71847,0.35788277,8.743694,-102.77518,47.78442,0.0002360269395327,0.0988870536446089,0.0355299973512648,0.9752916111700438,597.84,3,0.055,0.01463,0,0.11,14.641613,43.92484,0.35714,8.784968,-102.76669,47.789196,2.376638394086999e-06,0.0098698046043043,0.001054263483748
03460000,0.5671155325692346,809.54,3,0.055,0.05217,0,0.11,6.97326,30.0,0.49541008,4.183956,-83.077614,35.670727,0.0001507906763292,0.0864707003495908,0.0118981567657513,0.5669647418929054,751.47,4,0.055,0.01137,0,0.11,13.47001,50.0,0.37052572,8.082006,-83.07246,35.674595,0.0002738949937555,0.0934658673171487,0.0216119207720729
06803510,0.5864073130407188,344.83,3,0.055,0.00132,0,0.11,12.379822,37.139465,0.38458207,7.427893,-96.67607,40.887253,0.00064496560423,0.1667248150283996,0.0352700542494262,0.5857623474364888,340.39,5,0.05,0.00047,0,0.1,32.082844,96.248535,0.25266016,19.249708,-96.63884,40.88457,0.0022915258018598,0.3659377260917607,0.0603651847582122
14303200,0.011975972700271,608.76,1,0.06,0.06657,0,0.12,4.06701,12.201029,0.6284504,2.4402058,-123.57222,45.331566,0.0005158024414516,0.1346987891397679,0.0330144691521281,0.0114601702588193,421.69,2,0.06,0.02353,0,0.12,6.699011,20.097033,0.50425756,4.0194063,-123.563705,45.31087,0.0007986511793138,0.1603150555447484,0.0455697888315904
04027000,0.2996512646201975,205.15,5,0.05,0.00031,0,0.1,29.650276,88.95083,0.26160404,17.790165,-90.69576,46.490303,0.0004834860386531,0.197946450034141,0.0274213429626465,0.2991677785815443,204.36,5,0.05,0.00426,0,0.1,29.652214,88.95664,0.2615965,17.791328,-90.69317,46.502087,3.491256556745181e-05,0.0401021270958785,0.0046170003835381
05123400,0.0346652655764961,444.48,4,0.055,0.00042,0,0.11,24.908243,74.72473,0.28251088,14.944945,-100.40241,48.534187,0.0051467663139025,0.543895529525412,0.1862065056608535,0.0295184992625935,437.64,5,0.05,9e-05,0,0.1,40.789234,122.36771,0.2272658,24.473541,-100.49906,48.581047,0.0033590282519392,0.401796080652501,0.1995314517548923
05593575,0.4014079747426323,128.63,4,0.055,0.00038,0,0.11,15.281529,50.0,0.35046315,9.168918,-89.4153,38.44763,0.0004441308689265,0.136631712277568,0.0235286135384785,0.4009638438737057,127.76,4,0.055,1e-05,0,0.11,15.2924,50.0,0.3503532,9.17544,-89.40552,38.44897,4.7647464339434666e-05,0.044041967941003,0.0095189615745804
06622700,0.9986586748035574,2467.15,3,0.055,0.0192,0,0.11,11.741883,35.22565,0.39366406,7.04513,-106.52172,41.36932,0.000362096074508,0.1214569967365119,0.0188585376077031,0.9982965787290492,2435.33,3,0.055,0.03229,0,0.11,11.877877,35.633633,0.3916692,7.126726,-106.5324,41.366898,2.711971757284364e-05,0.0286039484076301,0.0048291110662111
02077200,0.0562110686453742,148.09,2,0.06,0.00619,0,0.12,6.067031,18.201094,0.52679086,3.6402185,-79.18004,36.404945,0.0005887991318695,0.1566217573725225,0.0325109208511389,0.0556222695135046,127.21,3,0.055,0.00444,0,0.11,13.097391,39.292175,0.3751399,7.8584347,-79.17867,36.41957,5.42608386178166e-06,0.0125123509520965,0.0018986161007614
08324000,0.8636098537687126,1719.83,5,0.05,0.005,0,0.1,27.358223,82.07467,0.27105632,16.414934,-106.74289,35.662052,9.22727091926132e-06,0.0189996724947903,0.0029918047993497,0.8636006264977932,1718.43,5,0.05,0.00711,0,0.1,27.358688,82.076065,0.2710543,16.415213,-106.7414,35.661095,6.091692891221841e-06,0.0171482350246152,0.0010481880011891
10173450,0.1394113538355813,2257.7,4,0.055,0.00898,0,0.11,16.360548,50.0,0.3400712,9.816328,-112.52719,37.615143,0.0010137631534401,0.1782609572885187,0.0435325627702805,0.1383975906821411,2220.8,4,0.055,0.00743,0,0.11,16.401348,50.0,0.33969772,9.840809,-112.50576,37.62396,0.0002022847465723,0.0790851722050225,0.0123492326139155
12143600,0.022409416417414,178.42,3,0.055,1e-05,0,0.11,13.842947,41.52884,0.36608818,8.305768,-121.71425,47.453922,0.0002104075312976,0.107203545382513,0.0120260597808189,0.0221990088861164,178.42,3,0.055,0.00775,0,0.11,14.433796,43.301388,0.3593995,8.660277,-121.72108,47.45721,3.199110073151671e-05,0.0289863001308987,0.0040342231944883
12117000,0.0321398018480737,245.56,4,0.055,1e-05,0,0.11,15.863849,50.0,0.34472826,9.51831,-121.852486,47.391758,4.181665277800654e-06,0.0128272881371858,0.0022222918231464,0.0321356201827959,245.56,4,0.055,1e-05,0,0.11,17.162592,51.487774,0.3329661,10.297555,-121.89899,47.381588,0.0022961688123766,0.4038774915498209,0.1086668809127091
12411000,0.7125739516183005,757.56,5,0.05,0.00104,0,0.1,24.334646,73.00394,0.28542963,14.600788,-115.976006,47.704685,7.765417942053503e-05,0.0434268238104861,0.0085748194856409,0.71249629743888,756.75,5,0.05,0.0005,0,0.1,25.970043,77.91013,0.27735555,15.5820265,-115.95818,47.69815,0.0004176651053366,0.1230856133357115,0.0296801562472504
03021350,0.7067419339930886,407.29,3,0.055,0.00368,0,0.11,15.916665,47.749996,0.34422314,9.549999,-79.78358,42.013634,0.0011519750149532,0.2991403381694825,0.0444198372756902,0.7055899589781353,391.8,3,0.055,0.00255,0,0.11,15.980154,47.940464,0.3436191,9.588093,-79.804924,41.999233,0.0003181508401756,0.1774412913607625,0.012790576682976
02018000,0.0819807082600204,303.93,4,0.055,0.00327,0,0.11,24.193773,72.58132,0.28616166,14.516264,-79.91239,37.666634,1.7554264324869997e-05,0.022698688187176,0.0050445676589643,0.0819631539956955,302.21,4,0.055,1e-05,0,0.11,24.197363,72.59209,0.28614292,14.518417,-79.91056,37.66907,3.7960488340435387e-05,0.0593948041407883,0.0032267529586561
10258000,0.0833862187747407,905.38,3,0.055,0.1512,0,0.11,8.841012,30.0,0.44616398,5.304607,-116.57116,33.79923,0.0005112188831131,0.1596437934595093,0.0488422723076404,0.0828749998916275,171.75,3,0.055,0.04531,0,0.11,8.95479,30.0,0.44365406,5.372874,-116.551605,33.81175,1.5423836179407373e-05,0.0192624697853494,0.0049474326844941
10258500,0.0817227115038707,216.28,4,0.055,0.0171,0,0.11,15.823799,50.0,0.34511292,9.49428,-116.535835,33.749798,0.0003480010197031,0.1444184088768286,0.0146312638318189,0.0813747104841676,189.2,4,0.055,0.01238,0,0.11,16.388992,50.0,0.3398107,9.833395,-116.53299,33.76032,0.0001782286214041,0.0899890852603055,0.0087116444093435
08082700,0.2779902058277638,429.61,2,0.06,0.00172,0,0.12,8.977712,26.933134,0.44315398,5.3866267,-99.46036,33.305664,0.0020444712282782,0.3293471158575374,0.1039381495384167,0.2759457345994855,411.18,3,0.055,0.00219,0,0.11,17.399338,52.198013,0.33095965,10.439603,-99.45467,33.336143,1.4992027342910926e-05,0.0230755734306401,0.007258809018384
02027500,0.0619070109368459,206.37,4,0.055,0.00602,0,0.11,12.692369,50.0,0.38037488,7.615422,-79.02388,37.70367,0.0006070093060758,0.1824270072123171,0.0383115144979581,0.0613000016307701,184.54,4,0.055,0.00565,0,0.11,13.283078,50.0,0.3728172,7.9698467,-79.00443,37.69798,0.0001066537847294,0.0672383658035575,0.0097620279440708
12073500,0.002005299328252,84.76,1,0.06,0.0107,0,0.12,6.0559263,18.16778,0.5272168,3.633556,-122.685524,47.403233,0.0017276736769295,0.3357210160517275,0.0591126543133125,0.0002776256513224,24.45,2,0.06,0.00909,0,0.12,7.9252663,23.775799,0.4682148,4.75516,-122.70122,47.384373,5.521160210241728e-05,0.0410146914605866,0.0081973658640382
06468170,0.9577921044847616,447.07,4,0.055,0.00044,0,0.11,34.029964,102.08989,0.2461771,20.417978,-98.85857,47.557247,0.0028475474094702,0.397791542182084,0.022189079608259,0.9549445570752912,446.24,4,0.055,4e-05,0,0.11,34.03046,102.091385,0.24617551,20.418276,-98.850296,47.554615,1.1938189349253726e-05,0.0165196638386529,0.0054032278778366
07060710,0.2506284720353414,151.85,1,0.06,0.02001,0,0.12,3.5778067,10.73342,0.66500694,2.146684,-92.20699,35.997433,7.565570725289983e-05,0.0646603239667266,0.0083749904821932,0.2505528163280885,134.44,4,0.055,0.0022,0,0.11,13.649847,50.0,0.36836404,8.189908,-92.1985,35.989616,0.0002740744256215,0.107995855915201,0.0318977275005251
07291000,0.0816677109614214,67.67,4,0.055,0.00079,0,0.11,19.930635,59.791904,0.31171003,11.958381,-90.778595,31.505745,0.0004045172166212,0.1587200203684975,0.0120320027009811,0.0812631937448001,66.63,4,0.055,1e-05,0,0.11,19.943972,59.831917,0.31161803,11.966383,-90.78139,31.498796,9.005707397141972e-05,0.0739351067231939,0.0059706328023025
01054200,0.0588533231765759,213.15,3,0.055,0.01178,0,0.11,14.2979355,42.893806,0.36090216,8.578761,-70.98021,44.391537,0.0001330579373857,0.0858935934141933,0.0086062359336505,0.0587202652391902,202.23,3,0.055,0.01289,0,0.11,14.298032,42.894096,0.3609011,8.578819,-70.97937,44.39593,4.066380154162266e-07,0.0033391415547927,0.0004122566799829
01667500,0.0365504652009707,74.72,5,0.05,0.00093,0,0.1,27.275108,81.825325,0.27142042,16.365065,-77.976494,38.352962,0.000151380567547,0.0746831696076193,0.0159602524008401,0.0363990846334237,73.2,5,0.05,1e-05,0,0.1,27.832699,83.4981,0.26900792,16.69962,-77.96649,38.35763,7.365482620489458e-05,0.0529873355817222,0.0120915458214717
02481510,0.002412311036275,11.58,3,0.055,0.00308,0,0.11,6.8857517,30.0,0.49817792,4.131451,-89.25947,30.477535,3.305815374902927e-05,0.0325719790872592,0.0073914055723937,0.0023792528825259,9.11,5,0.05,1e-05,0,0.1,23.926437,71.77931,0.28756788,14.355863,-89.25806,30.470726,0.0001073704663871,0.0646015303537833,0.0104833663612263
04256000,0.1062005318501929,362.23,4,0.055,0.01184,0,0.11,15.589974,50.0,0.34738702,9.353985,-75.325836,43.74992,0.0024422142446882,0.4508509619729612,0.1228610760701271,0.1037583176055046,228.54,4,0.055,1e-05,0,0.11,15.592891,50.0,0.34735835,9.355734,-75.368225,43.731194,1.4377162150814234e-05,0.0217177772159928,0.0049558675810971
02014000,0.0884312796847244,459.99,1,0.06,0.03275,0,0.12,2.8195832,8.45875,0.7386827,1.6917499,-80.04612,37.731087,0.0001563797216202,0.0961989119783036,0.0263549802186652,0.0882748999631041,385.95,4,0.055,0.00015,0,0.11,18.713465,56.140392,0.32049733,11.228078,-80.03311,37.732048,0.000143582574214,0.0694942942048714,0.0135165299327363
03078000,0.6874673255436085,645.79,3,0.055,0.00254,0,0.11,13.892027,41.676083,0.36551702,8.3352165,-79.143845,39.697075,0.0005676144366662,0.1872426294083748,0.0313364863479764,0.6868997111069423,637.94,3,0.055,0.0031,0,0.11,13.967232,41.901695,0.36464745,8.380339,-79.13116,39.707363,4.952883795462419e-05,0.0385951667408821,0.0083764584689002
01594950,0.1115898043915351,881.37,1,0.06,0.03613,0,0.12,4.5173664,13.552099,0.59999675,2.71042,-79.40876,39.281082,0.0006389066517471,0.1635931547852857,0.0414128413767122,0.1109508977397879,743.37,2,0.06,0.01318,0,0.12,6.003185,18.009554,0.5292553,3.6019108,-79.384544,39.273113,7.947762641407983e-05,0.0440492499488283,0.0129609544392562
08196000,0.0991331479644409,413.8,4,0.055,0.00227,0,0.11,17.48281,52.448425,0.3302616,10.489685,-99.78167,29.504122,9.99834619117718e-05,0.0525140029466291,0.0090150717054841,0.0990331645025292,411.59,4,0.055,0.00413,0,0.11,17.562973,52.68892,0.32959569,10.537784,-99.78093,29.491064,0.0004128799766543,0.1433821858208097,0.0202234826064639
02056900,0.0761461516861674,315.4,1,0.06,0.02659,0,0.12,2.8336132,8.50084,0.73706686,1.7001679,-79.842735,37.027233,0.0001572155288047,0.0753186639449137,0.0192674003696433,0.0759889361573626,267.35,4,0.055,0.00417,0,0.11,16.991924,50.975773,0.3344374,10.195155,-79.83483,37.033524,2.3424687569940143e-05,0.027313693332651,0.0047570400251535
09484000,0.0410339524024476,847.34,3,0.055,0.01898,0,0.11,11.370565,34.111694,0.39928475,6.822339,-110.81135,32.31471,0.000160562250089,0.0750229400016257,0.0189961679342394,0.0408733901523585,808.52,3,0.055,0.01403,0,0.11,11.384775,34.154327,0.39906478,6.8308654,-110.809166,32.30025,3.25737929689431e-05,0.0429998616399575,0.0113027610580106
07362100,0.0802669476977115,33.45,5,0.05,0.00141,0,0.1,25.512966,76.538895,0.27953684,15.307779,-92.77549,33.37727,5.1362880509497976e-05,0.0596810034590415,0.0103222657846374,0.080215584817202,31.96,5,0.05,1e-05,0,0.1,25.51303,76.539085,0.27953655,15.307817,-92.77362,33.380733,6.976565752999499e-07,0.003559633769579,0.0008930259794871
09513780,0.209026777897609,741.04,3,0.055,0.01014,0,0.11,14.560234,43.680702,0.35801926,8.73614,-112.112366,33.96883,0.0019884339694945,0.3873084460194365,0.0970466371405011,0.2070383439281145,643.42,3,0.055,0.01118,0,0.11,14.725178,44.175533,0.35624442,8.835107,-112.138695,33.924965,0.0002807269125503,0.1214864661383004,0.0296758840987272
03604000,0.4074805714727438,159.1,5,0.05,1e-05,0,0.1,26.895752,80.687256,0.27310276,16.137451,-87.83312,35.4957,0.0001565479408966,0.0743126305547808,0.0098277755346758,0.4073240235318472,159.1,5,0.05,1e-05,0,0.1,26.895796,80.687386,0.27310258,16.137478,-87.83458,35.500088,5.364387548057175e-07,0.0034810293393977,0.0008764670227739
01545600,0.0745587960535456,242.58,3,0.055,0.01148,0,0.11,11.395505,34.186512,0.398899,6.8373027,-77.70521,41.378822,0.0003487520346088,0.1112832468208212,0.0226029833101536,0.0742100440189367,216.04,4,0.055,0.00707,0,0.11,15.454474,50.0,0.34872746,9.272685,-77.704704,41.357807,0.0011372358164307,0.1926133101606881,0.0364470100762472
04115265,0.2985924885095245,242.65,2,0.06,0.00077,0,0.12,9.267064,27.801193,0.4369953,5.5602384,-84.98902,43.241005,0.0002026820609873,0.0866672880232894,0.022857245429466,0.2983898064485371,241.11,3,0.055,0.00088,0,0.11,13.771347,41.31404,0.3669267,8.262809,-84.96819,43.248974,0.0016398224682503,0.3853179015786244,0.0289306454180007
01666500,0.0435540164809284,144.38,1,0.06,0.00481,0,0.12,8.078913,24.23674,0.4642652,4.8473477,-78.15853,38.317776,0.0032470937867538,0.4409596131480018,0.1295468378444221,0.0403069226941746,86.89,4,0.055,0.00034,0,0.11,20.225607,60.676823,0.3096962,12.135365,-78.09954,38.31118,6.266988868770065e-05,0.049074287605526,0.0124592975043387
06344600,0.971035059335688,768.08,5,0.05,0.00088,0,0.1,18.891626,70.0,0.3191603,11.334976,-103.038765,47.025143,0.0006801035671055,0.1796816437497103,0.0797907287793655,0.9703549557685824,761.84,5,0.05,4e-05,0,0.1,18.979776,70.0,0.3185055,11.387866,-103.00949,47.01999,0.000173446512821,0.0853588539835778,0.0159400381890572
05514500,0.4350436661288868,140.19,6,0.05,1e-05,0,0.1,34.478886,103.43666,0.24475783,20.687332,-90.96421,39.014946,0.000358683817776,0.1301721856765502,0.0332197238918646,0.4346849823111108,140.19,6,0.05,1e-05,0,0.1,34.499233,103.497696,0.24469414,20.69954,-90.94505,39.01455,0.0001236527398337,0.0751404704947895,0.0181054552893835
06468250,0.94556037798931,440.68,4,0.055,0.00026,0,0.11,35.73705,107.21114,0.24091813,21.442228,-98.79713,47.402985,0.0015220512646243,0.2812420294266796,0.0616110191836688,0.944038326724686,439.15,4,0.055,1e-05,0,0.11,37.868347,113.60505,0.23483916,22.72101,-98.80582,47.372192,0.0014613766881379,0.2693393963402104,0.0552124921451718
01550000,0.0599903179061432,214.04,4,0.055,0.0027,0,0.11,19.532717,58.59815,0.31449577,11.719629,-77.033676,41.418182,0.0002959336872621,0.1176078437530062,0.0182446643986689,0.0596943842188811,209.67,4,0.055,0.00251,0,0.11,19.642748,58.92824,0.31371734,11.785648,-77.043816,41.408344,0.0001370392935012,0.0628967002557149,0.0139054350125062
06623800,1.0022473082674146,2536.89,4,0.055,0.01468,0,0.11,14.496378,50.0,0.35871416,8.697827,-106.82318,41.0218,0.0001805726670963,0.0776860454199831,0.0209275473942774,1.0020667356003183,2506.63,4,0.055,0.00801,0,0.11,16.279772,50.0,0.3408146,9.767863,-106.823944,41.03172,3.951128458374882e-05,0.0319391975070801,0.0079337448723973
02363000,0.0316984570574829,79.07,5,0.05,0.00334,0,0.1,27.877214,83.63164,0.26881835,16.726328,-85.78466,31.59352,0.0001857708134562,0.089332787849148,0.0078935772532874,0.0315126862440267,76.33,5,0.05,1e-05,0,0.1,27.910189,83.73057,0.2686782,16.746113,-85.78689,31.589771,4.276044229508811e-06,0.0101182432391984,0.0019451711502097
13313000,0.4181459228419406,1473.46,4,0.055,0.03288,0,0.11,17.67798,53.033943,0.32864797,10.606789,-115.49482,44.96557,0.0003263570539269,0.1225482697455235,0.0164768843131056,0.4178195657880137,1423.52,5,0.05,0.00819,0,0.1,24.693077,74.07923,0.28359428,14.815846,-115.510185,44.96261,0.000126149302661,0.071790863266115,0.0170669131992262
08050800,0.1502126607373634,204.2,2,0.06,0.0018,0,0.12,9.664294,28.992882,0.428978,5.7985764,-96.93262,33.556206,0.0016073806977357,0.2512886049467471,0.0646121425887185,0.1486052800396277,192.05,3,0.055,0.00096,0,0.11,14.125562,42.376686,0.36283857,8.475337,-96.92053,33.51877,0.0008144980679754,0.1781376379182355,0.0581627411373047
01169000,0.0454548684767514,155.68,4,0.055,0.00354,0,0.11,15.577297,50.0,0.3475117,9.346378,-72.71601,42.644726,0.0014887834381415,0.2121651964783421,0.0429859183911803,0.0439660850386098,140.81,4,0.055,1e-05,0,0.11,15.666306,50.0,0.34663928,9.399783,-72.73471,42.63472,1.0865374695348305e-05,0.0223989054751096,0.0030852601861941
02395120,0.1511726612857598,228.11,1,0.06,0.0041,0,0.12,4.9885144,14.965544,0.57430214,2.9931087,-84.889275,34.23307,0.000165117562615,0.0650526556460237,0.0160550217033025,0.1510075437231448,221.19,4,0.055,0.00122,0,0.11,11.560704,50.0,0.39637408,6.9364223,-84.90272,34.239937,0.0003620516935255,0.1218726311826601,0.0241872602838434
